"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1913833594167890381","Sun Apr 20 05:54:20 +0000 2025","99","my honest reaction to enchella: #ENHYPENinCoachella #ENCHELLA2025 #COACHELLA #ENHYPEN https://t.co/iyC2fCxDBO","1913833594167890381","https://pbs.twimg.com/amplify_video_thumb/1910593164920119296/img/QpuswPUScSXEGF2l.jpg","","en","","0","2","27","https://x.com/undefined/status/1913833594167890381","1286070383926542336",
"1913833242668519428","Sun Apr 20 05:52:57 +0000 2025","0","THAT'S OUR JAY #ENCHELLA2025 #ENHYPEN #COACHELLA2025 #ENHYPEN_JAY","1913833242668519428","","","en","","0","0","0","https://x.com/undefined/status/1913833242668519428","1416251808478081024",
"1913833224687538646","Sun Apr 20 05:52:52 +0000 2025","0","THE SLIGHT SWAG SURF OMFGGGGG #ENHYPEN #Coachella2025 #ENCHELLA2025 #ENCHELLA #ENHYPEN_JAKE","1913833224687538646","","","en","","0","0","0","https://x.com/undefined/status/1913833224687538646","1423733110580121603",
"1913833105418314058","Sun Apr 20 05:52:24 +0000 2025","0","TRENDING WORLD WIDE ENHYPEN VAMPS UP COACHELLA #ENHYPENinCoachella #ENCHELLA2025 #COACHELLA","1913833105418314058","","","en","","0","0","0","https://x.com/undefined/status/1913833105418314058","1457353263976632320",
"1913833024548122895","Sun Apr 20 05:52:05 +0000 2025","0","They sang happy birthday for jayThat impressive️ #ENCHELLA2025 #ENHYPEN #Coachella2025 https://t.co/4Ix96l3Qro","1913833024548122895","https://pbs.twimg.com/amplify_video_thumb/1913832943388385280/img/otIqb_RwlZDunz_K.jpg","","en","","0","0","0","https://x.com/undefined/status/1913833024548122895","1515701165316775943",
"1913825790166503571","Sun Apr 20 05:51:51 +0000 2025","0","@moonandenhypen i love them so much #ENCHELLA2025 #COACHELLA2025 #ENHYPEN","1913832967279165711","","moonandenhypen","en","","0","0","0","https://x.com/undefined/status/1913832967279165711","1514643535353778176",
"1913832826564391394","Sun Apr 20 05:51:17 +0000 2025","0","OH LOVE WE RE READY!!!!!!! #ENCHELLA2025 #ENCHELLA #ENHYPEN @ENHYPEN @ENHYPEN_members https://t.co/7EzpJArxEl","1913832826564391394","https://pbs.twimg.com/amplify_video_thumb/1913804749427654656/img/bPv3zuvxsQY6K3Iv.jpg","","en","","0","0","0","https://x.com/undefined/status/1913832826564391394","1060220393091301377",
"1913832715520033006","Sun Apr 20 05:50:51 +0000 2025","2","i hope desire : unleash is hornier than dark blood #ENHYPEN #ENCHELLA2025 #COACHELLA","1913832715520033006","","","en","","0","0","0","https://x.com/undefined/status/1913832715520033006","1860105280476053507",
"1913832687011500360","Sun Apr 20 05:50:44 +0000 2025","7","THE CURSE THAT I JUST LET OUT IM NOT READY FOR BUFF JAKE #ENCHELLA2025 #JAKE #ENHYPEN_JAKE https://t.co/rt2yBqubjA","1913832687011500360","https://pbs.twimg.com/media/Go9Mr0gaYAAIsvc.jpg","","en","","1","0","1","https://x.com/undefined/status/1913832687011500360","1258439174790631424",
"1913832629972946949","Sun Apr 20 05:50:30 +0000 2025","0","I'M CRYING #Coachella2025 #ENHYPEN #ENCHELLA2025 #ENHYPEN_NI_KI","1913832629972946949","","","en","","0","0","0","https://x.com/undefined/status/1913832629972946949","1416251808478081024",
"1913832626772705435","Sun Apr 20 05:50:30 +0000 2025","0","BLOW THAT AIR INTO MY FACEEEEEE #ENHYPEN #ENHYPEN_SUNOO #Coachella2025 #ENCHELLA2025 #ENCHELLA","1913832626772705435","","","en","","0","0","0","https://x.com/undefined/status/1913832626772705435","1423733110580121603",
"1913832533902721315","Sun Apr 20 05:50:08 +0000 2025","1402","250419 Coachella week2 #JUNGWON #양정원 #정원 #ジョンウォン #엔하이픈 #ENHYPEN #coachella2025 #ENCHELLA2025 https://t.co/wsXEtjqDFE","1913832533902721315","https://pbs.twimg.com/media/Go9MgTAbIAAtdu8.jpg","","fr","","10","1","427","https://x.com/undefined/status/1913832533902721315","1183212738144718848",
